,sentence,target,type,hateSpeech
2076,শালা বলদ সাংবাদিক তোদের জন্য অনেক মানুষের ক্যারিয়ার নষ্ট হয় মানুষের পুটকির গু খুক্রি বেরাইস! মনে রাখিস এক হাতে তালি বাজে না মেয়ে টার অবশ্যই কোনো দোষ আছে,male,slander,1
2077,শালা বাইনচুদ সাংবাদিক গিরী করস। মেয়েদের কে হয়রানি করছ কেন।,ind,slander,1
2078,শালা বাংলাদেশের পাগল এর অভাব নাই,male,slander,1
2079,শালা বালের কিএিকেট খেলে বাদ দেওয়া হওক,ind,slander,1
2080,শালা বেয়াদব শাহরিয়ার গালে জুতা মারা উচিত,male,callToViolence_slander,1
2081,শালা মাল ওয়ানের বাচ্চা,male,religion_slander,1
2082,শালা মিথ্যুক,ind,slander,1
2083,শালা মুফতি গিয়াস উদ্দিন তাহেরী তুই কেমন পীর সাহেব তোর মাথায় এত বড় বড় চুল কেন আর তুই মেয়ে মানুষের মত মেকআপ করো কেন আরে পীর সাহেবদের চেহারাতে আল্লাহপাক এমনিতেই নূরানী বানিয়ে রাখে তারপর মেকআপ করালাগে কেন,male,slander,1
2084,শালা রাজাকার,male,slander,1
2085,শালা রে কাছে পেলে মাইরা ফেলব কুত্তার বাচ্চা,male,callToViolence_slander,1
2086,শালা লুইচ্চার অঙগি বঙগি দেখলেই বুঝায় নাম্বার ওয়ান লুইচ্চা সাবাই এর বিছার ছাই,ind,slander,1
2087,শালা শালী গুলোর জন্মই নিষিদ্ধ পল্লীতে তাই জারজগুলোর ভাষা ও জারজ টাইপের।,group,slander,1
2088,শালাকে ধইরা এমন সাজা দিন যাতে অন্যে কোনো ছেলেরা এভাবে নির্যাতন না করতে পারে আবার বলে কি যে আর এরকম হবে না যে ছেলে বাবার উপর একবার শরীরে হাত দিয়েছে সে দ্বিতৃয় বার যে মারবে তার কোন গ্যারান্টী নাই,male,slander,1
