,sentence,target,type,hateSpeech
2397,বেগম জিয়া ছিলো পাকিস্তান এর রাতের খাওয়ার তাহলে কি ভাবে ওনি বাংলাদেশের প্রধানমন্ত্রী হোন ওনি তো পাকিস্তানের প্রধানমন্ত্রী হওয়ার কথা তোদের বেগম জিয়া যেমন ম্যাগি তোরাও ম্যাগি,female,gender,1
2398,বেগম জিয়ার সাথে কাউয়ার তুলনা চোদমারানী অপু উকিল,ind,slander,1
2399,বোকাচোদা বাঙাল আমি নিজে দেখেছি আমার পরিচিত একজন বাংলাদেশী উনাদের বন্ধু কে একটি ঘড়ি উপহার দিয়েছেন লাখ টাকা দিয়ে। তুই খানকির মাগির পোলা পাছা চুলকানি কেন,ind,slander,1
2400,বোদার মধ্যে অপুকে কিছু বলছে বোকা চোদা,ind,slander,1
2401,মাগি তুই কতো জনকে চুদা দেয় সাংবাদিক হয়েছো,female,gender,1
2402,মাগিরে গালে দিয়ে বরি দেওয়া উচিত তারেক কে দিয়ে চোদাতে হবে মাগি তো মালাউন চোদলে মাঝার ধরা চলে যেতো।,female,gender_religion,1
2403,মাদের চোদ তুই একটা সত্যি কারের দালাল,ind,slander,1
2404,মেয়েরা এখানে যায় কেন। মেয়েরা তুদের কি বাচাবো ওরা তো নিজেকেই বাচাতে পারবেনা। ওরা মেয়ে নয় ওরা এক একটা ইবলিশ শয়তান। বেইস্যা মাগি। পুরুষের ধাক্কা খেতে ওদের মজা লাগে। সত্যি কারের মেয়ে হলে ঘর থেকে বের হতো না। সময় মতো ইস্কুলে যেতো আর সময় মতো ফিরে আসতো এবং হিজাব পরে। রাজনৈতিক কাজ এদের জন্য নয়। দেশে এতো ইভটিজিং কেন হচ্ছে। কারন মেয়েরা চায়। ইভটিজিং,female,gender_religion,1
2405,রাইট হাসিনা নাস্তিক ভোট চুর,female,religion,1
2406,লুচ্চা কাদের,male,slander,1
2407,শিক্ষক মাদার চুদেরা হলে কুওা লীগের পা চাটা গেলাম খানকির বাচ্চার শিক্ষক চুদাই মাদার চুদেরা তোমাদের মত শিক্ষক কে ডাইরেক পাগলা কুওা দিয়া চুদাই তে মাগির বাচ্চার রা,group,slander,1
